text	label
Chasing Time ( Fates Warning album ) . Chasing Time is a compilation album recorded by the Progressive metal group Fates Warning. The album was released on July 25 1995. It includes 14 songs from all the band's periods including 1 unreleased remix and 2 unreleased songs. It is the only compilation album the band has released.	11
Journeys by DJ. Journeys by DJ originated as a UK dance music record label which started as a series of DJ mix albums or mixtapes on the Music Unites label in 1992 and moved from London to New York in 2000. Journeys by DJ was the first record label to focus exclusively on the art and format of the DJ mix as opposed to singles 12 singles artist albums and compilations.	11
Le Tour De La Question. Le Tour De La Question is a Live album by the French progressive rock band Ange. It was released in 2007.	11
Darkly Darkly Venus Aversa. Darkly Darkly Venus Aversa is the ninth studio album by English extreme metal band Cradle of Filth. It was released on 1 November 2010 by Peaceville Records and is a concept album centered on the demon Lilith. Earlier the album was erroneously referred to as All Hallows Eve probably because the announced release date was close to Hallowe'en.It is Cradle of Filth's's only album to feature keyboardist Ashley Ellyllon and is also the band's final album with Dave Pybus as their bass player.	11
King of tha Supa Dupa Hyphy. King of tha Supa Dupa Hyphy is a compilation album released by Keak da Sneak.	11
Stories of Brothers Tales of Lovers. Stories Of Brothers Tales Of Lovers is Bend Sinister's second album which was released October 21 2008. This album could be classified as a follow-up concept album to their self-titled EP. The first single The Same Things was released on September 16 2008.The album was produced and mixed by Vancouver's Shawn F. Cole co-owner of FaderMaster studios.The album takes you on a roller coaster ride through the stories of brothers and lovers; hence the album name.	11
Keeping in Touch. Keeping in Touch is the tenth studio album by Anne Murray released in 1976. In the U.S. the album peaked at number 26 on the country album charts and number 96 on the pop albums chart and in Canada the album reached number 64.	11
The Sound of McAlmont and Butler. The Sound of McAlmont and Butler is the debut album from rock/soul duo McAlmont and Butler recorded in 1994/95 and released in 1995 after the duo had split up. The album is essentially a compilation comprising both of the band's singles and the bonus tracks thereof alongside two unreleased tracks.	11
Jump the Gun ( album ) . Jump the Gun is the third album of the Danish hard rock/heavy metal band Pretty Maids produced by Roger Glover and released in 1990.The title was changed to Lethal Heroes for its US release.	11
Demo-litions. Demo-litions: Cast-off Recordings 1996-97 is a 2011 compilation album by the Crash Test Dummies. It consists of unreleased demos made during the songwriting process that eventually resulted in the album Give Yourself a Hand. The album was self-released via the band's website on April 19 2011 as both a limited edition CD and MP3 download.	11
The Misfits ( album ) . The Misfits box set is a box set of material by the horror punk band the Misfits released in 1996 by Caroline Records. Packaged in a coffin-shaped velvet-lined box the set includes four compact discs covering most of the band's recorded material from the years when Glenn Danzig was their singer and songwriter. It also includes a Fiend Club pin and a booklet containing photographs song lyrics a discography and a history of the band written by their photographer and associate Eerie Von.	11
Fire ( Electric Six album ) . Fire is the debut album of Electric Six released in 2003.The album received generally positive critical reviews. Rolling Stone called the album the summer's most brilliantly demented party record and Blender hailed the music as convincingly ferocious.Three singles were released from the album: Danger! High Voltage which reached #10 in the U.S.	11
One Bad Habit. One Bad Habit is a jazz vocal album by Michael Franks released in 1980 by Warner Bros. Records. It was Franks' sixth studio album and the first to receive significant radio play in the United States.	11
Unison ( video ) . Unison is Celine Dion's first home video released on VHS on July 2 1991. It includes the music videos from her English debut album Unison. This collection features never before used version of Calling You previously unreleased version of Dion's breakthrough hit Where Does My Heart Beat Now ( Canadian black-and-white version mixed with the U.S.	11
Back II da Basics. Back II da Basics is the fifth album by American recording artist Ginuwine. Released by Epic Records on November 15 2005 in the United States production for the album originally began in July 2003. Although Ginuwine initially revealed that he was planning to reteam with longtime contributor Timbaland on the entirety of the album their collaboration failed to materialize due to scheduling conflicts.	11
Yes Sir I Will. Yes Sir I Will released by Crass in 1983 ( see 1983 in music ) was the band's last 'official' album. The original vinyl release contained no banding between songs thus presenting the contents as one long piece split over both sides ( the CD release was tracked by individual song ) .	11
Streetcore. Streetcore is the third and final studio album by Joe Strummer & the Mescaleros. The album was completed after the death of frontman Joe Strummer primarily by Martin Slattery and Scott Shields and released on 21 October 2003. The album marks the band's transition from their previous genre-bending work to a more straight forward rock album reminiscent of Strummer's early work with The Clash.	11
No-No's ( Leftovers and Live Songs ) . No-No's ( Leftovers and Live Songs ) is the second official CD release by the antifolk group Elastic No-No Band. It is a compilation of songs that were never intended for a specific album and includes many live performances.The CD version includes 3 unlisted tracks that are not available when the album is purchased as a download ( as from a retailer like iTunes for example ) .	11
Negatives 2. Negatives 2 is Phantom Planet's second collection of rare demos and tracks released on their official bootleg site in 2004 after initially being released to fanclub members only.	11
The Oracle of Hi-Fi. The Oracle of Hi-Fi is the fifth studio album by Canadian rock band Headstones. It was released in 2002 under Maple Music.	11
Charlotte ( album ) . Charlotte is an album by the Swedish singer Charlotte Nilsson released in 1999 as her debut album as a solo artist. In Korea Charlotte was released as a 2 disc special with CD 2 being all the songs from the Miss Jealousy album.	11
Local Licks Live '95. Local Licks Live '95 is the seventh CD of live music recorded for KLBJ's Local Licks Live. The proceeds from this benefit CD went to the Austin Victims of Domestic Violence Emergency Fund.	11
Knocked Out Loaded. Knocked Out Loaded is the twenty-fourth studio album by American singer-songwriter Bob Dylan released on July 14 1986 by Columbia Records.The album was received poorly upon release and is still considered by some critics to be one of Dylan's least-engaging efforts. However the 11-minute epic Brownsville Girl—co-written by Sam Shepard—has been cited as one of his best by some critics.	11
